Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
18.5	rtr-1	1	dev=net(1)	OutData	100	104.199	50	52.0996
18.5	rtr-1	1	dev=net(1)	DropData	0	0	0	0
18.5	rtr-1	1	dev=net(1)	InSatisfiedInterests	100	0	50	0
18.5	rtr-1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
18.5	rtr-1	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
18.5	rtr-1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
18.5	rtr-1	2	dev=net(2)	InInterests	0	0	0	0
18.5	rtr-1	2	dev=net(2)	OutInterests	200	7.22656	100	3.61328
18.5	rtr-1	2	dev=net(2)	DropInterests	0	0	0	0
18.5	rtr-1	2	dev=net(2)	InNacks	0	0	0	0
18.5	rtr-1	2	dev=net(2)	OutNacks	0	0	0	0
18.5	rtr-1	2	dev=net(2)	DropNacks	0	0	0	0
18.5	rtr-1	2	dev=net(2)	InData	200	208.398	100	104.199
18.5	rtr-1	2	dev=net(2)	OutData	0	0	0	0
18.5	rtr-1	2	dev=net(2)	DropData	0	0	0	0
18.5	rtr-1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
18.5	rtr-1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
18.5	rtr-1	2	dev=net(2)	OutSatisfiedInterests	200	0	100	0
18.5	rtr-1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
18.5	rtr-1	0	dev=net(0)	InInterests	100	3.61328	50	1.80664
18.5	rtr-1	0	dev=net(0)	OutInterests	0	0	0	0
18.5	rtr-1	0	dev=net(0)	DropInterests	0	0	0	0
18.5	rtr-1	0	dev=net(0)	InNacks	0	0	0	0
18.5	rtr-1	0	dev=net(0)	OutNacks	0	0	0	0
18.5	rtr-1	0	dev=net(0)	DropNacks	0	0	0	0
18.5	rtr-1	0	dev=net(0)	InData	0	0	0	0
18.5	rtr-1	0	dev=net(0)	OutData	100	104.199	50	52.0996
18.5	rtr-1	0	dev=net(0)	DropData	0	0	0	0
18.5	rtr-1	0	dev=net(0)	InSatisfiedInterests	100	0	50	0
18.5	rtr-1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
18.5	rtr-1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
18.5	rtr-1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
18.5	rtr-1	-1	all	SatisfiedInterests	200	0	100	0
18.5	rtr-1	-1	all	TimedOutInterests	0	0	0	0
18.5	rtr-2	0	dev=net(0)	InInterests	100	3.61328	50	1.80664
18.5	rtr-2	0	dev=net(0)	OutInterests	0	0	0	0
18.5	rtr-2	0	dev=net(0)	DropInterests	0	0	0	0
18.5	rtr-2	0	dev=net(0)	InNacks	0	0	0	0
18.5	rtr-2	0	dev=net(0)	OutNacks	0	0	0	0
18.5	rtr-2	0	dev=net(0)	DropNacks	0	0	0	0
18.5	rtr-2	0	dev=net(0)	InData	0	0	0	0
18.5	rtr-2	0	dev=net(0)	OutData	100	104.199	50	52.0996
18.5	rtr-2	0	dev=net(0)	DropData	0	0	0	0
18.5	rtr-2	0	dev=net(0)	InSatisfiedInterests	100	0	50	0
18.5	rtr-2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
18.5	rtr-2	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
18.5	rtr-2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
18.5	rtr-2	1	dev=net(1)	InInterests	100	3.61328	50	1.80664
18.5	rtr-2	1	dev=net(1)	OutInterests	0	0	0	0
18.5	rtr-2	1	dev=net(1)	DropInterests	0	0	0	0
18.5	rtr-2	1	dev=net(1)	InNacks	0	0	0	0
18.5	rtr-2	1	dev=net(1)	OutNacks	0	0	0	0
18.5	rtr-2	1	dev=net(1)	DropNacks	0	0	0	0
18.5	rtr-2	1	dev=net(1)	InData	0	0	0	0
18.5	rtr-2	1	dev=net(1)	OutData	100	104.199	50	52.0996
18.5	rtr-2	1	dev=net(1)	DropData	0	0	0	0
18.5	rtr-2	1	dev=net(1)	InSatisfiedInterests	100	0	50	0
18.5	rtr-2	1	dev=net(1)	InTimedOutInterests	0	0	0	0
18.5	rtr-2	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
18.5	rtr-2	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
18.5	rtr-2	2	dev=net(2)	InInterests	0	0	0	0
18.5	rtr-2	2	dev=net(2)	OutInterests	200	7.22656	100	3.61328
18.5	rtr-2	2	dev=net(2)	DropInterests	0	0	0	0
18.5	rtr-2	2	dev=net(2)	InNacks	0	0	0	0
18.5	rtr-2	2	dev=net(2)	OutNacks	0	0	0	0
18.5	rtr-2	2	dev=net(2)	DropNacks	0	0	0	0
18.5	rtr-2	2	dev=net(2)	InData	200	208.398	100	104.199
18.5	rtr-2	2	dev=net(2)	OutData	0	0	0	0
18.5	rtr-2	2	dev=net(2)	DropData	0	0	0	0
18.5	rtr-2	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
18.5	rtr-2	2	dev=net(2)	InTimedOutInterests	0	0	0	0
18.5	rtr-2	2	dev=net(2)	OutSatisfiedInterests	200	0	100	0
18.5	rtr-2	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
18.5	rtr-2	-1	all	SatisfiedInterests	200	0	100	0
18.5	rtr-2	-1	all	TimedOutInterests	0	0	0	0
18.5	root	0	dev=net(0)	InInterests	200	7.22656	100	3.61328
18.5	root	0	dev=net(0)	OutInterests	0	0	0	0
18.5	root	0	dev=net(0)	DropInterests	0	0	0	0
18.5	root	0	dev=net(0)	InNacks	0	0	0	0
18.5	root	0	dev=net(0)	OutNacks	0	0	0	0
18.5	root	0	dev=net(0)	DropNacks	0	0	0	0
18.5	root	0	dev=net(0)	InData	0	0	0	0
18.5	root	0	dev=net(0)	OutData	200	208.398	100	104.199
18.5	root	0	dev=net(0)	DropData	0	0	0	0
18.5	root	0	dev=net(0)	InSatisfiedInterests	200	0	100	0
18.5	root	0	dev=net(0)	InTimedOutInterests	0	0	0	0
18.5	root	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
18.5	root	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
18.5	root	1	dev=net(1)	InInterests	200	7.22656	100	3.61328
18.5	root	1	dev=net(1)	OutInterests	0	0	0	0
18.5	root	1	dev=net(1)	DropInterests	0	0	0	0
18.5	root	1	dev=net(1)	InNacks	0	0	0	0
18.5	root	1	dev=net(1)	OutNacks	0	0	0	0
18.5	root	1	dev=net(1)	DropNacks	0	0	0	0
18.5	root	1	dev=net(1)	InData	0	0	0	0
18.5	root	1	dev=net(1)	OutData	200	208.398	100	104.199
18.5	root	1	dev=net(1)	DropData	0	0	0	0
18.5	root	1	dev=net(1)	InSatisfiedInterests	200	0	100	0
18.5	root	1	dev=net(1)	InTimedOutInterests	0	0	0	0
18.5	root	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
18.5	root	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
18.5	root	2	dev=local(2)	InInterests	0	0	0	0
18.5	root	2	dev=local(2)	OutInterests	400	14.4531	200	7.22656
18.5	root	2	dev=local(2)	DropInterests	0	0	0	0
18.5	root	2	dev=local(2)	InNacks	0	0	0	0
18.5	root	2	dev=local(2)	OutNacks	0	0	0	0
18.5	root	2	dev=local(2)	DropNacks	0	0	0	0
18.5	root	2	dev=local(2)	InData	400	0	200	0
18.5	root	2	dev=local(2)	OutData	0	0	0	0
18.5	root	2	dev=local(2)	DropData	0	0	0	0
18.5	root	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
18.5	root	2	dev=local(2)	InTimedOutInterests	0	0	0	0
18.5	root	2	dev=local(2)	OutSatisfiedInterests	400	0	200	0
18.5	root	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
18.5	root	-1	all	SatisfiedInterests	400	0	200	0
18.5	root	-1	all	TimedOutInterests	0	0	0	0
19	leaf-1	0	dev=net(0)	InInterests	0	0	0	0
19	leaf-1	0	dev=net(0)	OutInterests	100	3.61328	50	1.80664
19	leaf-1	0	dev=net(0)	DropInterests	0	0	0	0
19	leaf-1	0	dev=net(0)	InNacks	0	0	0	0
19	leaf-1	0	dev=net(0)	OutNacks	0	0	0	0
19	leaf-1	0	dev=net(0)	DropNacks	0	0	0	0
19	leaf-1	0	dev=net(0)	InData	100	104.199	50	52.0996
19	leaf-1	0	dev=net(0)	OutData	0	0	0	0
19	leaf-1	0	dev=net(0)	DropData	0	0	0	0
19	leaf-1	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
19	leaf-1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19	leaf-1	0	dev=net(0)	OutSatisfiedInterests	100	0	50	0
19	leaf-1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19	leaf-1	1	dev=local(1)	InInterests	100	0	50	0
19	leaf-1	1	dev=local(1)	OutInterests	0	0	0	0
19	leaf-1	1	dev=local(1)	DropInterests	0	0	0	0
19	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
19	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
19	leaf-1	1	dev=local(1)	DropNacks	0	0	0	0
19	leaf-1	1	dev=local(1)	InData	0	0	0	0
19	leaf-1	1	dev=local(1)	OutData	100	104.199	50	52.0996
19	leaf-1	1	dev=local(1)	DropData	0	0	0	0
19	leaf-1	1	dev=local(1)	InSatisfiedInterests	100	0	50	0
19	leaf-1	1	dev=local(1)	InTimedOutInterests	0	0	0	0
19	leaf-1	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
19	leaf-1	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
19	leaf-1	-1	all	SatisfiedInterests	100	0	50	0
19	leaf-1	-1	all	TimedOutInterests	0	0	0	0
19	leaf-2	0	dev=net(0)	InInterests	0	0	0	0
19	leaf-2	0	dev=net(0)	OutInterests	100	3.61328	50	1.80664
19	leaf-2	0	dev=net(0)	DropInterests	0	0	0	0
19	leaf-2	0	dev=net(0)	InNacks	0	0	0	0
19	leaf-2	0	dev=net(0)	OutNacks	0	0	0	0
19	leaf-2	0	dev=net(0)	DropNacks	0	0	0	0
19	leaf-2	0	dev=net(0)	InData	100	104.199	50	52.0996
19	leaf-2	0	dev=net(0)	OutData	0	0	0	0
19	leaf-2	0	dev=net(0)	DropData	0	0	0	0
19	leaf-2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
19	leaf-2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19	leaf-2	0	dev=net(0)	OutSatisfiedInterests	100	0	50	0
19	leaf-2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19	leaf-2	1	dev=local(1)	InInterests	100	0	50	0
19	leaf-2	1	dev=local(1)	OutInterests	0	0	0	0
19	leaf-2	1	dev=local(1)	DropInterests	0	0	0	0
19	leaf-2	1	dev=local(1)	InNacks	0	0	0	0
19	leaf-2	1	dev=local(1)	OutNacks	0	0	0	0
19	leaf-2	1	dev=local(1)	DropNacks	0	0	0	0
19	leaf-2	1	dev=local(1)	InData	0	0	0	0
19	leaf-2	1	dev=local(1)	OutData	100	104.199	50	52.0996
19	leaf-2	1	dev=local(1)	DropData	0	0	0	0
19	leaf-2	1	dev=local(1)	InSatisfiedInterests	100	0	50	0
19	leaf-2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
19	leaf-2	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
19	leaf-2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
19	leaf-2	-1	all	SatisfiedInterests	100	0	50	0
19	leaf-2	-1	all	TimedOutInterests	0	0	0	0
19	leaf-3	0	dev=net(0)	InInterests	0	0	0	0
19	leaf-3	0	dev=net(0)	OutInterests	100	3.61328	50	1.80664
19	leaf-3	0	dev=net(0)	DropInterests	0	0	0	0
19	leaf-3	0	dev=net(0)	InNacks	0	0	0	0
19	leaf-3	0	dev=net(0)	OutNacks	0	0	0	0
19	leaf-3	0	dev=net(0)	DropNacks	0	0	0	0
19	leaf-3	0	dev=net(0)	InData	100	104.199	50	52.0996
19	leaf-3	0	dev=net(0)	OutData	0	0	0	0
19	leaf-3	0	dev=net(0)	DropData	0	0	0	0
19	leaf-3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
19	leaf-3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19	leaf-3	0	dev=net(0)	OutSatisfiedInterests	100	0	50	0
19	leaf-3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19	leaf-3	1	dev=local(1)	InInterests	100	0	50	0
19	leaf-3	1	dev=local(1)	OutInterests	0	0	0	0
19	leaf-3	1	dev=local(1)	DropInterests	0	0	0	0
19	leaf-3	1	dev=local(1)	InNacks	0	0	0	0
19	leaf-3	1	dev=local(1)	OutNacks	0	0	0	0
19	leaf-3	1	dev=local(1)	DropNacks	0	0	0	0
19	leaf-3	1	dev=local(1)	InData	0	0	0	0
19	leaf-3	1	dev=local(1)	OutData	100	104.199	50	52.0996
19	leaf-3	1	dev=local(1)	DropData	0	0	0	0
19	leaf-3	1	dev=local(1)	InSatisfiedInterests	100	0	50	0
19	leaf-3	1	dev=local(1)	InTimedOutInterests	0	0	0	0
19	leaf-3	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
19	leaf-3	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
19	leaf-3	-1	all	SatisfiedInterests	100	0	50	0
19	leaf-3	-1	all	TimedOutInterests	0	0	0	0
19	leaf-4	0	dev=net(0)	InInterests	0	0	0	0
19	leaf-4	0	dev=net(0)	OutInterests	100	3.61328	50	1.80664
19	leaf-4	0	dev=net(0)	DropInterests	0	0	0	0
19	leaf-4	0	dev=net(0)	InNacks	0	0	0	0
19	leaf-4	0	dev=net(0)	OutNacks	0	0	0	0
19	leaf-4	0	dev=net(0)	DropNacks	0	0	0	0
19	leaf-4	0	dev=net(0)	InData	100	104.199	50	52.0996
19	leaf-4	0	dev=net(0)	OutData	0	0	0	0
19	leaf-4	0	dev=net(0)	DropData	0	0	0	0
19	leaf-4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
19	leaf-4	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19	leaf-4	0	dev=net(0)	OutSatisfiedInterests	100	0	50	0
19	leaf-4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19	leaf-4	1	dev=local(1)	InInterests	100	0	50	0
19	leaf-4	1	dev=local(1)	OutInterests	0	0	0	0
19	leaf-4	1	dev=local(1)	DropInterests	0	0	0	0
19	leaf-4	1	dev=local(1)	InNacks	0	0	0	0
19	leaf-4	1	dev=local(1)	OutNacks	0	0	0	0
19	leaf-4	1	dev=local(1)	DropNacks	0	0	0	0
19	leaf-4	1	dev=local(1)	InData	0	0	0	0
19	leaf-4	1	dev=local(1)	OutData	100	104.199	50	52.0996
19	leaf-4	1	dev=local(1)	DropData	0	0	0	0
19	leaf-4	1	dev=local(1)	InSatisfiedInterests	100	0	50	0
19	leaf-4	1	dev=local(1)	InTimedOutInterests	0	0	0	0
19	leaf-4	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
19	leaf-4	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
19	leaf-4	-1	all	SatisfiedInterests	100	0	50	0
19	leaf-4	-1	all	TimedOutInterests	0	0	0	0
19	rtr-1	1	dev=net(1)	InInterests	100	3.61328	50	1.80664
19	rtr-1	1	dev=net(1)	OutInterests	0	0	0	0
19	rtr-1	1	dev=net(1)	DropInterests	0	0	0	0
19	rtr-1	1	dev=net(1)	InNacks	0	0	0	0
19	rtr-1	1	dev=net(1)	OutNacks	0	0	0	0
19	rtr-1	1	dev=net(1)	DropNacks	0	0	0	0
19	rtr-1	1	dev=net(1)	InData	0	0	0	0
19	rtr-1	1	dev=net(1)	OutData	100	104.199	50	52.0996
19	rtr-1	1	dev=net(1)	DropData	0	0	0	0
19	rtr-1	1	dev=net(1)	InSatisfiedInterests	100	0	50	0
19	rtr-1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
19	rtr-1	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
19	rtr-1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
19	rtr-1	2	dev=net(2)	InInterests	0	0	0	0
19	rtr-1	2	dev=net(2)	OutInterests	200	7.22656	100	3.61328
19	rtr-1	2	dev=net(2)	DropInterests	0	0	0	0
19	rtr-1	2	dev=net(2)	InNacks	0	0	0	0
19	rtr-1	2	dev=net(2)	OutNacks	0	0	0	0
19	rtr-1	2	dev=net(2)	DropNacks	0	0	0	0
19	rtr-1	2	dev=net(2)	InData	200	208.398	100	104.199
19	rtr-1	2	dev=net(2)	OutData	0	0	0	0
19	rtr-1	2	dev=net(2)	DropData	0	0	0	0
19	rtr-1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
19	rtr-1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
19	rtr-1	2	dev=net(2)	OutSatisfiedInterests	200	0	100	0
19	rtr-1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
19	rtr-1	0	dev=net(0)	InInterests	100	3.61328	50	1.80664
19	rtr-1	0	dev=net(0)	OutInterests	0	0	0	0
19	rtr-1	0	dev=net(0)	DropInterests	0	0	0	0
19	rtr-1	0	dev=net(0)	InNacks	0	0	0	0
19	rtr-1	0	dev=net(0)	OutNacks	0	0	0	0
19	rtr-1	0	dev=net(0)	DropNacks	0	0	0	0
19	rtr-1	0	dev=net(0)	InData	0	0	0	0
19	rtr-1	0	dev=net(0)	OutData	100	104.199	50	52.0996
19	rtr-1	0	dev=net(0)	DropData	0	0	0	0
19	rtr-1	0	dev=net(0)	InSatisfiedInterests	100	0	50	0
19	rtr-1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19	rtr-1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
19	rtr-1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19	rtr-1	-1	all	SatisfiedInterests	200	0	100	0
19	rtr-1	-1	all	TimedOutInterests	0	0	0	0
19	rtr-2	0	dev=net(0)	InInterests	100	3.61328	50	1.80664
19	rtr-2	0	dev=net(0)	OutInterests	0	0	0	0
19	rtr-2	0	dev=net(0)	DropInterests	0	0	0	0
19	rtr-2	0	dev=net(0)	InNacks	0	0	0	0
19	rtr-2	0	dev=net(0)	OutNacks	0	0	0	0
19	rtr-2	0	dev=net(0)	DropNacks	0	0	0	0
19	rtr-2	0	dev=net(0)	InData	0	0	0	0
19	rtr-2	0	dev=net(0)	OutData	100	104.199	50	52.0996
19	rtr-2	0	dev=net(0)	DropData	0	0	0	0
19	rtr-2	0	dev=net(0)	InSatisfiedInterests	100	0	50	0
19	rtr-2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19	rtr-2	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
19	rtr-2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19	rtr-2	1	dev=net(1)	InInterests	100	3.61328	50	1.80664
19	rtr-2	1	dev=net(1)	OutInterests	0	0	0	0
19	rtr-2	1	dev=net(1)	DropInterests	0	0	0	0
19	rtr-2	1	dev=net(1)	InNacks	0	0	0	0
19	rtr-2	1	dev=net(1)	OutNacks	0	0	0	0
19	rtr-2	1	dev=net(1)	DropNacks	0	0	0	0
19	rtr-2	1	dev=net(1)	InData	0	0	0	0
19	rtr-2	1	dev=net(1)	OutData	100	104.199	50	52.0996
19	rtr-2	1	dev=net(1)	DropData	0	0	0	0
19	rtr-2	1	dev=net(1)	InSatisfiedInterests	100	0	50	0
19	rtr-2	1	dev=net(1)	InTimedOutInterests	0	0	0	0
19	rtr-2	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
19	rtr-2	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
19	rtr-2	2	dev=net(2)	InInterests	0	0	0	0
19	rtr-2	2	dev=net(2)	OutInterests	200	7.22656	100	3.61328
19	rtr-2	2	dev=net(2)	DropInterests	0	0	0	0
19	rtr-2	2	dev=net(2)	InNacks	0	0	0	0
19	rtr-2	2	dev=net(2)	OutNacks	0	0	0	0
19	rtr-2	2	dev=net(2)	DropNacks	0	0	0	0
19	rtr-2	2	dev=net(2)	InData	200	208.398	100	104.199
19	rtr-2	2	dev=net(2)	OutData	0	0	0	0
19	rtr-2	2	dev=net(2)	DropData	0	0	0	0
19	rtr-2	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
19	rtr-2	2	dev=net(2)	InTimedOutInterests	0	0	0	0
19	rtr-2	2	dev=net(2)	OutSatisfiedInterests	200	0	100	0
19	rtr-2	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
19	rtr-2	-1	all	SatisfiedInterests	200	0	100	0
19	rtr-2	-1	all	TimedOutInterests	0	0	0	0
19	root	0	dev=net(0)	InInterests	200	7.22656	100	3.61328
19	root	0	dev=net(0)	OutInterests	0	0	0	0
19	root	0	dev=net(0)	DropInterests	0	0	0	0
19	root	0	dev=net(0)	InNacks	0	0	0	0
19	root	0	dev=net(0)	OutNacks	0	0	0	0
19	root	0	dev=net(0)	DropNacks	0	0	0	0
19	root	0	dev=net(0)	InData	0	0	0	0
19	root	0	dev=net(0)	OutData	200	208.398	100	104.199
19	root	0	dev=net(0)	DropData	0	0	0	0
19	root	0	dev=net(0)	InSatisfiedInterests	200	0	100	0
19	root	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19	root	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
19	root	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19	root	1	dev=net(1)	InInterests	200	7.22656	100	3.61328
19	root	1	dev=net(1)	OutInterests	0	0	0	0
19	root	1	dev=net(1)	DropInterests	0	0	0	0
19	root	1	dev=net(1)	InNacks	0	0	0	0
19	root	1	dev=net(1)	OutNacks	0	0	0	0
19	root	1	dev=net(1)	DropNacks	0	0	0	0
19	root	1	dev=net(1)	InData	0	0	0	0
19	root	1	dev=net(1)	OutData	200	208.398	100	104.199
19	root	1	dev=net(1)	DropData	0	0	0	0
19	root	1	dev=net(1)	InSatisfiedInterests	200	0	100	0
19	root	1	dev=net(1)	InTimedOutInterests	0	0	0	0
19	root	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
19	root	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
19	root	2	dev=local(2)	InInterests	0	0	0	0
19	root	2	dev=local(2)	OutInterests	400	14.4531	200	7.22656
19	root	2	dev=local(2)	DropInterests	0	0	0	0
19	root	2	dev=local(2)	InNacks	0	0	0	0
19	root	2	dev=local(2)	OutNacks	0	0	0	0
19	root	2	dev=local(2)	DropNacks	0	0	0	0
19	root	2	dev=local(2)	InData	400	0	200	0
19	root	2	dev=local(2)	OutData	0	0	0	0
19	root	2	dev=local(2)	DropData	0	0	0	0
19	root	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
19	root	2	dev=local(2)	InTimedOutInterests	0	0	0	0
19	root	2	dev=local(2)	OutSatisfiedInterests	400	0	200	0
19	root	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
19	root	-1	all	SatisfiedInterests	400	0	200	0
19	root	-1	all	TimedOutInterests	0	0	0	0
19.5	leaf-1	0	dev=net(0)	InInterests	0	0	0	0
19.5	leaf-1	0	dev=net(0)	OutInterests	100	3.61328	50	1.80664
19.5	leaf-1	0	dev=net(0)	DropInterests	0	0	0	0
19.5	leaf-1	0	dev=net(0)	InNacks	0	0	0	0
19.5	leaf-1	0	dev=net(0)	OutNacks	0	0	0	0
19.5	leaf-1	0	dev=net(0)	DropNacks	0	0	0	0
19.5	leaf-1	0	dev=net(0)	InData	100	104.199	50	52.0996
19.5	leaf-1	0	dev=net(0)	OutData	0	0	0	0
19.5	leaf-1	0	dev=net(0)	DropData	0	0	0	0
19.5	leaf-1	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
19.5	leaf-1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19.5	leaf-1	0	dev=net(0)	OutSatisfiedInterests	100	0	50	0
19.5	leaf-1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19.5	leaf-1	1	dev=local(1)	InInterests	100	0	50	0
19.5	leaf-1	1	dev=local(1)	OutInterests	0	0	0	0
19.5	leaf-1	1	dev=local(1)	DropInterests	0	0	0	0
19.5	leaf-1	1	dev=local(1)	InNacks	0	0	0	0
19.5	leaf-1	1	dev=local(1)	OutNacks	0	0	0	0
19.5	leaf-1	1	dev=local(1)	DropNacks	0	0	0	0
19.5	leaf-1	1	dev=local(1)	InData	0	0	0	0
19.5	leaf-1	1	dev=local(1)	OutData	100	104.199	50	52.0996
19.5	leaf-1	1	dev=local(1)	DropData	0	0	0	0
19.5	leaf-1	1	dev=local(1)	InSatisfiedInterests	100	0	50	0
19.5	leaf-1	1	dev=local(1)	InTimedOutInterests	0	0	0	0
19.5	leaf-1	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
19.5	leaf-1	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
19.5	leaf-1	-1	all	SatisfiedInterests	100	0	50	0
19.5	leaf-1	-1	all	TimedOutInterests	0	0	0	0
19.5	leaf-2	0	dev=net(0)	InInterests	0	0	0	0
19.5	leaf-2	0	dev=net(0)	OutInterests	100	3.61328	50	1.80664
19.5	leaf-2	0	dev=net(0)	DropInterests	0	0	0	0
19.5	leaf-2	0	dev=net(0)	InNacks	0	0	0	0
19.5	leaf-2	0	dev=net(0)	OutNacks	0	0	0	0
19.5	leaf-2	0	dev=net(0)	DropNacks	0	0	0	0
19.5	leaf-2	0	dev=net(0)	InData	100	104.199	50	52.0996
19.5	leaf-2	0	dev=net(0)	OutData	0	0	0	0
19.5	leaf-2	0	dev=net(0)	DropData	0	0	0	0
19.5	leaf-2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
19.5	leaf-2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
19.5	leaf-2	0	dev=net(0)	OutSatisfiedInterests	100	0	50	0
19.5	leaf-2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
19.5	leaf-2	1	dev=local(1)	InInterests	100	0	50	0
19.5	leaf-2	1	dev=local(1)	OutInterests	0	0	0	0
19.5	leaf-2	1	dev=local(1)	DropInterests	0	0	0	0
19.5	leaf-2	1	dev=local(1)	InNacks	0	0	0	0
19.5	leaf-2	1	dev=local(1)	OutNacks	0	0	0	0
19.5	leaf-2	1	dev=local(1)	DropNacks	0	0	0	0
19.5	leaf-2	1	dev=local(1)	InData	0	0	0	0
19.5	leaf-2	1	dev=local(1)	OutData	100	104.199	50	52.0996
19.5	leaf-2	1	dev=local(1)	DropData	0	0	0	0
19.5	leaf-2	1	dev=local(1)	InSatisfiedInterests	100	0	50	0
19.5	leaf-2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
19.5	leaf-2	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
19.5	leaf-2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
19.5	leaf-2	-1	all	SatisfiedInterests	100	0	50	0
19.5	leaf-2	-1	all	TimedOutInterests	0	0	0	0
19.5	leaf-3	0	dev=net(0)	InInterests	0	0	0	0
19.5	leaf-3	0	dev=net(0)	OutInterests	100	3.61328	50	1.80664
19.5	leaf-3	0	dev=net(0)	DropInterests	0	0	0	0
19.5	leaf-3	0	dev=net(0)	InNacks	0	0	0	0
19.5	leaf-3	0	dev=net(0)	OutNacks	0	0	0	0
19.5	leaf-3	0	dev=net(0)	DropNacks	0	0	0	0
19.5	leaf-3	0	dev=net(0)	InData	100	104.199	50	52.0996
19.5	leaf-3	0	dev=net(0)	OutData	0	0	0	0
19.5	leaf-3	0	dev=net(0)	DropData	0	0	0	0
